gene	NN3_S1	NN3_S2	NN3_S3	NN9_S4	NN9_S5	NN9_S6
70304	1873	2198	2275	1922	4395	3751
70305	12	11	6	8	21	15
70306	7	18	3	9	54	41
70315	24	17	31	27	52	40
70319	367	516	565	408	1161	879
70330	0	0	0	0	0	0
70331	0	0	1	1	1	2
70332	1	0	0	0	0	1
70336	7	5	5	7	19	11
70337	2	6	2	2	7	3
70345	2	7	4	2	14	11
70348	390	487	461	412	1030	953
70354	0	0	0	0	0	0
70368	0	1	0	0	0	0
70369	2	4	2	0	4	2
70371	43	63	64	49	123	102
70372	59	76	118	92	195	129
70385	0	0	0	0	1	1
70388	0	0	0	0	1	0
70390	3	5	14	5	17	12
70394	175	237	241	194	530	477
70407	3	3	1	8	17	4
70419	0	0	0	0	0	0
70420	70	81	104	79	241	193
70421	0	0	1	1	2	2
70423	0	3	8	6	8	7
70424	0	0	0	1	0	0
70425	0	2	0	0	0	1
70426	113	137	183	151	334	274
70427	38	42	40	34	88	82
70436	78	159	147	85	227	196
70462	135	148	170	129	402	305
70469	6	10	16	8	15	10
70471	15	21	18	15	32	26
70473	0	0	0	1	0	2
70476	158	168	185	163	373	336
70493	465	561	670	575	1602	1126
70498	1027	1217	1599	1214	3398	2806
70504	3	0	0	0	1	1
70509	262	323	244	230	602	491
70520	152	222	214	171	462	384
70524	0	1	1	1	4	3
70526	0	2	3	0	1	1
70527	4	12	8	10	14	11
70533	0	0	0	0	0	0
70544	676	836	997	745	1973	1420
70564	22	43	41	40	87	71
70565	762	997	1464	839	2293	1560
70570	7138	9919	9492	7969	21018	18588
70576	143	202	236	136	417	348
70577	1	0	0	1	0	0
70583	37	50	35	37	80	54
70594	0	0	0	0	0	0
70601	4	5	10	9	11	10
70604	17	16	16	15	39	27
70637	16	15	18	7	18	12
70639	296	331	451	297	737	673
70643	38	64	74	53	103	101
70644	11	13	13	13	30	27
70645	0	0	0	0	1	0
70661	0	0	0	0	0	0
70686	0	0	0	0	0	0
70687	3	2	1	1	3	2
70690	0	1	0	0	1	0
70691	0	1	0	0	0	0
70695	119	84	162	120	283	187
70697	226	272	319	273	723	571
70699	63	79	81	75	137	132
70705	161	195	213	180	528	354
70708	1	1	0	0	0	0
70719	0	0	0	0	0	0
70720	2	8	13	5	20	18
70730	298	416	423	331	852	694
70732	0	0	0	1	1	1
70733	556	582	691	552	1380	1180
70738	818	1030	1325	885	2267	1898
70777	0	0	1	0	0	0
70780	4	6	2	2	1	10
70794	0	0	0	1	1	1
70802	2003	2705	2961	2361	5610	4629
70803	6	7	4	8	15	11
70806	4	3	0	2	7	7
70808	185	193	212	222	461	368
70814	103	123	139	101	248	227
70822	201	182	269	200	502	474
70837	0	0	0	0	0	0
70847	0	0	0	0	0	0
70858	36	30	41	37	127	89
70866	267	271	387	231	639	532
70867	26	39	27	13	52	60
70868	0	0	0	0	0	0
70870	0	0	0	0	0	0
70871	46	69	79	49	151	109
70873	2	4	1	2	6	0
70880	2179	2547	3310	2411	6327	5376
70883	10	29	24	12	67	47
70923	766	897	1146	869	2291	1573
70934	642	761	933	769	2000	1593
70939	429	493	573	412	1043	913
70942	5	1	1	1	3	5
70953	142	171	181	145	398	277
70972	14	19	18	21	52	38
70980	0	0	0	1	1	0
70985	0	1	1	1	2	0
70999	0	0	0	0	0	0
71001	7	6	3	1	13	7
71005	0	1	0	0	1	1
71014	309	384	413	341	914	721
71015	0	0	0	0	0	0
71037	68	58	84	61	162	128
71042	72	113	178	102	315	274
71047	0	1	0	0	0	0
71054	679	962	977	721	1716	1460
71064	285	366	414	305	816	647
71068	1	4	1	2	6	6
71072	341	439	419	338	1057	720
71073	173	245	214	174	466	373
71074	281	360	373	278	713	534
71076	334	447	371	398	1213	1002
71078	84	113	136	93	268	235
71103	32	54	44	39	107	87
71104	10	7	6	6	16	10
71112	11	9	13	11	25	18
71113	1	0	4	1	4	3
71172	461	689	862	614	1801	1287
71176	240	354	417	275	680	628
71177	0	0	0	0	0	0
71178	0	0	0	0	1	0
71180	302	384	435	387	937	732
71181	22	23	15	24	62	50
71192	1	4	1	4	10	6
71202	3	4	0	2	11	4
71203	12	15	19	6	27	35
71226	39	74	141	47	166	114
71229	0	1	0	0	0	0
71230	1	0	0	0	2	1
71234	34	48	45	37	76	85
71252	56	71	71	77	213	182
71253	285	352	431	322	919	755
71256	42	48	74	48	98	79
71262	0	0	0	0	0	0
71265	91	98	149	119	354	190
71266	81	117	166	116	322	257
71267	143	176	256	188	502	374
71281	79	110	137	107	215	170
71291	63	66	88	33	127	82
71302	62	84	107	94	235	152
71317	5	17	19	10	27	30
71322	0	0	1	0	0	0
71324	44	55	56	51	100	80
71337	760	831	860	686	1850	1463
71340	0	1	2	0	3	1
71341	94	135	158	110	421	295
71342	3	2	1	1	7	4
71347	4	4	5	0	7	9
71350	21	39	47	46	89	74
71356	1	0	1	4	2	0
71359	420	488	601	409	1180	887
71369	183	228	264	193	492	415
71379	186	222	244	190	464	439
71392	3	2	3	2	11	4
71398	8	15	7	12	41	24
71415	167	253	250	199	620	443
71424	45	33	71	58	132	111
71451	25	41	43	57	95	63
71454	318	410	434	329	894	744
71456	76	88	98	72	216	156
71470	0	0	0	0	0	0
71477	200	221	227	181	528	448
71478	0	2	0	0	1	2
71489	4	7	4	0	3	1
71506	0	0	0	0	0	0
71516	0	0	0	0	1	1
71528	76	117	153	119	293	207
71531	6	0	2	1	7	5
71533	352	494	564	493	1100	976
71537	5	1	1	2	9	1
71540	1	0	3	0	0	1
71547	31	44	57	37	116	71
71550	63	37	49	53	105	76
71551	0	0	1	0	0	0
71552	0	1	0	0	0	0
71553	2	3	3	5	15	10
71573	4	1	5	5	21	13
71604	53	66	98	84	172	133
71632	76	82	92	80	221	187
71633	2	0	2	0	2	3
71636	24	30	39	21	66	31
71637	41	64	71	56	199	110
71640	11	28	27	37	72	38
71644	321	477	454	350	785	711
71645	113	166	197	133	359	269
71646	301	466	522	374	945	766
71647	59	92	90	74	154	183
71648	21	30	28	40	57	56
71649	643	933	928	720	2000	1726
71650	978	1146	1403	893	2405	2000
71652	117	166	181	136	345	242
71653	6	23	12	10	31	29
71654	70	102	110	98	215	152
71655	366	600	510	460	1091	907
71656	1	6	1	4	15	12
71657	421	551	591	406	1006	915
71658	1231	1388	1531	1106	2846	2594
71659	2005	2298	2630	2140	5377	4284
71660	245	266	387	273	669	546
71661	30	33	34	36	56	53
71662	346	492	550	444	1204	879
71665	6	4	8	7	19	12
71669	48	33	68	54	117	110
71679	28	42	52	27	103	75
71691	6	10	9	13	23	14
71708	572	827	956	703	2101	1611
71711	79	114	132	111	254	202
71713	8	15	8	8	29	31
71714	9	15	17	10	36	16
71715	7	4	7	8	14	12
71716	1	0	0	0	0	0
71719	52	73	110	56	146	99
71722	5	2	8	3	11	8
71723	206	281	297	249	602	441
71724	4	1	4	5	7	12
71738	0	0	0	0	0	0
71753	69	56	76	73	166	114
71757	115	209	226	183	413	307
71793	23	15	26	10	73	45
71796	17	29	35	25	95	61
71847	119	211	217	119	392	288
71855	107	114	163	101	282	225
71856	142	150	167	128	355	291
71860	32	32	53	27	80	55
71862	456	452	632	526	1440	1034
71866	13	24	11	22	46	38
71893	0	0	0	0	1	0
71909	0	0	0	0	0	1
71937	0	0	0	0	0	1
71984	39	48	37	53	108	102
72066	25	24	33	32	67	55
72082	25	26	40	36	44	54
72115	6	13	13	15	33	26
72188	0	0	0	0	0	0
72214	2053	3232	3257	2566	6172	4849
72235	3012	4738	4573	3510	8224	7519
72244	1	5	2	2	5	6
72258	94	126	135	99	228	156
72294	181	182	291	200	460	327
72295	0	0	0	0	1	1
72419	0	0	0	0	0	0
72423	4	4	1	0	2	1
72437	162	193	248	187	513	411
72473	2	1	0	0	5	3
72487	13	8	9	12	23	23
72492	0	0	0	1	0	0
72494	38	63	53	50	119	117
72501	442	609	780	496	1486	1030
72511	0	0	0	0	0	0
72568	82	145	216	100	247	108
72571	0	0	0	3	2	1
72572	54	82	81	34	86	93
72582	74	107	118	97	236	187
72591	14	7	10	12	32	21
72592	1	1	0	0	3	3
72596	0	0	0	0	0	0
72601	0	0	0	0	0	0
72620	14	15	16	11	22	16
72621	0	0	0	3	2	2
72623	194	204	243	171	480	340
72625	1	0	0	0	0	1
72640	252	240	293	249	635	573
72647	41	70	79	44	108	84
72653	45	53	75	61	125	140
72662	3	2	2	1	2	2
72663	16	18	21	29	62	41
72679	2	2	0	2	2	0
72683	0	0	1	0	4	1
72692	605	941	1048	864	2348	1890
72694	448	590	650	564	1437	1137
72704	679	919	1054	885	2222	1743
72707	0	0	0	0	0	0
72720	20	16	30	14	66	60
72721	0	0	0	0	0	0
72754	0	0	0	0	0	1
72770	47	63	73	36	73	51
72772	409	513	637	483	1230	1003
72774	7	11	15	19	39	27
72791	0	0	0	0	0	0
72825	1266	1368	1406	1242	3196	2912
72844	11	12	8	14	23	12
72845	0	0	1	1	0	0
72849	0	0	0	0	0	0
72872	128	180	204	150	359	283
72875	54	51	50	43	127	91
72878	0	0	2	0	0	0
72884	0	3	4	2	3	3
72889	74	83	100	81	196	150
72893	128	192	169	133	274	230
72900	0	1	0	0	1	1
72919	9	13	15	6	18	15
72934	0	0	1	0	0	0
72941	29	65	53	32	118	98
72944	0	0	0	0	3	0
72946	287	368	487	360	951	758
72949	41	61	62	66	137	117
72952	0	0	1	0	2	3
72955	5	5	11	8	20	15
72964	522	628	672	572	1509	1097
72966	1075	1021	1170	1185	2807	2407
72969	148	198	241	247	632	609
72972	2	2	5	8	6	5
72974	7	9	4	4	17	11
72980	3	5	3	1	13	18
72982	0	2	4	0	8	2
72999	0	0	0	0	1	0
73000	5	2	4	3	3	4
73002	7	14	18	10	32	26
73007	1	0	0	0	2	0
73008	0	0	0	0	1	0
73010	0	1	0	0	6	4
73016	21	23	32	16	57	39
73043	0	0	0	0	0	0
73051	0	0	0	0	0	0
73060	31	36	40	29	54	41
73062	57	91	98	70	174	132
73063	4	5	1	2	2	2
73067	0	3	6	2	9	5
73077	0	0	5	3	5	4
73079	25	19	27	15	32	31
73094	2	0	1	0	2	3
73096	140	157	201	174	376	284
73102	69	86	90	73	188	169
73116	0	0	0	1	0	0
73119	0	0	0	0	1	0
73125	6	12	0	13	1	23
73130	1	7	2	3	8	6
73131	271	355	389	330	851	647
73144	1	2	1	0	1	2
73147	64	99	94	75	194	131
73154	2	4	2	0	9	4
73155	91	108	94	96	210	186
73158	6	4	1	4	9	6
73164	6	11	13	5	8	6
73176	41	47	59	51	80	63
73197	0	1	3	2	0	1
73207	14	21	16	13	31	17
73208	0	0	0	0	0	0
73209	2	0	0	2	3	0
73234	0	0	0	0	0	0
73236	41	63	83	44	113	66
73242	0	0	0	0	0	0
73293	116	159	160	147	360	269
73294	1	1	1	0	2	0
73295	187	244	306	204	617	420
73374	21	32	45	35	104	53
73399	0	0	1	0	0	0
73400	0	0	0	0	0	0
73402	0	0	0	0	0	0
73406	2	0	0	2	0	1
73407	0	0	0	0	0	0
73408	0	1	0	0	0	0
73411	59	131	147	137	334	223
73412	5	9	10	5	20	15
73413	2	0	1	1	5	4
73414	0	0	0	0	0	1
73418	176	344	393	483	984	991
73421	3	4	2	3	7	6
73422	132	215	197	194	437	331
73423	146	140	198	155	375	348
73424	95	129	116	105	239	190
73433	187	306	270	237	589	526
73434	103	122	186	136	280	249
73435	88	141	132	122	302	199
73436	124	163	157	126	311	251
73437	7	8	9	4	11	6
73448	34	55	55	30	126	91
73457	0	0	0	1	0	0
73458	0	0	0	0	0	0
73460	12	9	11	8	14	22
73468	50	56	61	46	150	97
73471	38	53	76	48	112	103
73481	204	296	260	221	572	500
73489	0	1	1	0	3	1
73514	104	81	158	112	311	274
73530	17	9	6	14	18	22
73535	0	0	0	0	2	1
73538	1	3	0	0	3	2
73542	48	63	83	38	122	98
73551	0	0	0	0	1	2
73555	0	1	2	5	5	1
73557	253	253	376	269	678	557
73563	379	484	526	424	1141	910
73565	33	26	37	44	81	62
73568	0	0	0	0	0	0
73574	0	0	0	1	0	0
73591	41	57	83	60	114	115
73598	0	0	1	0	0	0
73599	14	30	33	23	70	57
73600	48	64	74	43	136	113
73607	6	8	9	12	24	15
73608	1	0	0	0	0	0
73609	63	81	84	83	179	141
73610	0	0	0	0	3	1
73616	333	446	491	387	1118	786
73627	4	11	10	7	21	17
73633	14	13	11	16	20	39
73639	748	938	1282	866	2413	1856
73643	115	132	290	123	297	258
73650	12	17	15	13	37	27
73652	2	0	1	1	1	2
73658	0	0	0	0	0	0
73664	145	125	214	137	382	283
73676	179	231	267	218	547	430
73678	251	254	313	253	514	469
73680	333	554	449	406	1041	823
73684	96	101	144	99	250	192
73699	0	0	1	0	1	1
73700	120	186	215	85	291	287
73702	49	70	65	60	158	124
73705	3	8	11	14	26	26
73724	0	0	0	0	0	0
73725	1181	1442	1675	1382	3464	2787
73728	1	2	1	0	1	2
73730	0	0	0	0	1	0
73731	0	1	1	1	0	1
73733	5	6	5	6	11	15
73739	5	7	4	4	11	5
73755	610	873	879	733	1786	1585
73758	9	17	13	6	35	43
73759	0	0	0	1	1	2
73771	37	30	42	45	100	91
73774	0	0	0	0	1	0
73775	83	114	80	70	186	148
73791	16	21	26	15	31	24
73792	63	92	85	68	197	147
73795	5	1	4	5	10	7
73802	3	4	7	6	12	10
73804	0	0	0	0	0	0
73805	43	56	51	46	99	83
73838	61	87	77	53	139	134
73856	8	5	12	17	42	23
73860	1	0	0	0	0	0
73888	182	253	290	209	516	436
73889	138	184	151	119	255	198
73902	1	1	2	0	1	1
73910	15	38	34	29	78	87
73922	0	0	0	0	0	0
73929	0	0	0	0	0	0
73964	0	0	0	0	0	0
73966	0	0	0	0	0	0
73967	0	0	0	0	0	0
73968	43	54	64	45	97	110
73970	0	0	0	0	0	0
73973	0	0	0	0	0	0
73975	3	6	6	1	9	9
73982	118	185	183	125	391	332
73987	54	78	93	82	210	144
73988	21	30	42	36	75	54
73998	0	0	0	0	0	1
74001	23	29	41	43	124	79
74003	0	0	0	0	0	0
74004	0	3	2	2	4	7
74006	2	3	1	2	2	4
74024	2	4	6	6	11	7
74030	205	279	262	212	544	472
74037	1	0	0	1	1	0
74039	1	9	8	6	14	16
74052	1	0	1	1	2	2
74059	0	0	0	0	0	0
74060	0	1	1	0	2	0
74063	2	5	1	4	10	14
74064	124	166	150	125	314	335
74071	3	4	6	5	16	9
74088	111	195	202	175	444	340
74093	288	420	561	415	1159	870
74102	251	250	304	216	643	497
74115	0	0	1	1	3	1
74121	2	0	0	1	3	0
74129	1290	1622	2100	1607	4188	3290
74136	7	8	7	4	16	7
74141	0	0	0	0	1	1
74151	6	8	14	7	35	15
74155	0	0	0	0	0	0
74164	0	0	0	0	0	0
74165	260	325	394	265	771	600
74166	29	33	54	60	110	79
74170	9	51	25	30	101	86
74178	4	8	5	7	20	9
74179	0	0	0	0	2	0
74182	94	118	125	102	293	230
74194	39	39	43	35	90	68
74195	0	0	0	0	0	0
74207	1	6	4	0	5	9
74211	70	112	135	95	246	161
74212	133	108	181	126	328	289
74217	0	2	2	3	3	5
74218	4	9	8	5	17	13
74220	63	78	142	65	205	144
74221	19	32	36	18	46	28
74227	63	77	75	68	179	165
74235	5	9	5	5	16	16
74238	525	723	889	626	1810	1299
74240	0	0	0	0	2	1
74247	351	464	456	371	972	776
74250	0	0	0	0	0	0
74259	25	26	29	12	30	35
74261	0	1	1	0	0	0
74264	122	188	213	177	436	360
74269	0	0	0	0	2	1
74272	32	38	40	20	59	43
74274	1	0	1	2	5	1
74277	0	0	3	0	1	0
74281	17	17	22	14	43	39
74282	49	81	85	57	139	115
74283	55	44	69	38	90	58
74284	6	3	1	3	7	10
74300	0	0	0	0	1	0
74305	513	599	727	484	1406	1483
74336	0	0	0	0	0	1
74340	66	83	95	56	161	142
74342	4	5	8	8	6	9
74344	2	3	3	3	9	2
74345	135	159	216	142	363	299
74346	7	9	10	8	15	12
74358	33	40	47	48	77	57
74361	5	7	3	6	8	12
74364	50	90	86	44	179	118
74366	0	0	0	0	0	1
74384	15	19	24	23	36	29
74385	1	2	0	0	1	1
74388	0	0	1	0	1	1
74397	0	0	0	0	1	0
74398	0	1	0	0	2	1
74403	0	0	0	0	0	0
74405	152	189	151	133	343	316
74406	58	63	68	77	193	180
74445	0	0	0	0	0	0
74449	0	0	0	0	1	0
74452	1	3	3	7	9	6
74457	288	455	459	351	936	720
74466	15	22	16	18	47	36
74469	0	0	0	0	0	0
74472	0	1	0	0	1	0
74476	5	11	10	6	18	16
74480	19	36	38	25	76	39
74483	0	0	0	0	1	0
74486	0	0	0	0	0	0
74489	8	18	17	9	11	7
74491	0	0	0	0	0	0
74497	0	2	0	1	0	0
74500	23	23	32	26	56	35
74505	709	693	1097	545	1348	1171
74513	107	156	186	150	313	256
74521	0	0	3	0	2	5
74555	0	1	0	1	3	3
74570	0	3	6	0	16	5
74575	172	103	150	144	301	244
74576	37	52	56	43	150	102
74577	0	4	2	1	2	1
74579	26	35	47	34	75	44
74580	0	4	2	2	5	10
74582	542	625	797	582	1466	1289
74591	15	13	14	9	34	21
74594	0	0	0	0	0	0
74595	0	0	0	0	1	0
74604	1	1	0	0	3	0
74607	114	101	114	110	273	248
74619	0	0	0	0	1	0
74620	1	0	0	1	0	1
74622	81	111	128	105	230	213
74623	2	3	0	0	2	3
74625	0	2	1	3	1	4
74627	10	7	9	8	14	17
74628	0	0	0	2	1	1
74635	10	10	9	6	32	28
74637	203	287	198	197	750	567
74639	0	0	0	0	0	0
74643	273	371	401	221	646	514
74646	8	5	7	4	19	12
74649	415	536	515	398	1035	887
74651	1	1	1	0	5	4
74652	33	51	42	41	98	103
74653	0	1	0	0	0	0
74656	247	316	344	296	783	633
74657	19291	24314	29183	21632	57099	51437
74665	0	1	0	0	3	0
74671	178	213	235	189	475	395
74673	3	6	6	4	18	10
74676	5	2	2	2	5	5
74678	0	0	0	0	0	0
74679	0	0	0	0	0	0
74682	51	56	73	73	187	128
74695	0	0	1	0	0	0
74698	410	557	599	445	1218	929
74704	2	5	7	9	12	19
74715	44	37	54	31	114	89
74731	0	0	1	0	0	0
74733	381	520	515	362	893	628
74736	194	286	402	255	656	525
74743	28	71	70	26	115	118
74746	417	506	654	521	1370	1031
74748	1325	1683	1856	1501	3919	3001
74749	68	131	131	123	319	259
74753	0	0	0	1	0	0
74754	83	102	97	104	273	188
74758	6	2	2	0	6	8
74766	22	40	40	39	80	59
74768	0	0	0	0	0	0
74771	2	6	4	3	7	10
74776	17	4	22	23	56	46
74781	800	972	1086	957	2611	1874
74782	30	36	70	41	99	76
74783	0	0	0	0	0	1
74785	475	351	454	449	1105	975
74793	37	38	55	35	111	86
74794	277	501	529	559	929	740
74796	2	3	11	8	8	8
74797	167	191	252	192	548	382
74802	12	21	17	10	43	30
74805	0	3	0	0	2	5
74811	43	57	49	41	97	71
74813	1	0	3	1	2	2
74817	2	3	8	0	9	3
74818	23	36	20	23	51	57
74824	4	9	8	8	13	8
74825	15	27	17	16	21	23
74826	15	18	17	13	32	24
74829	103	142	150	122	264	213
74849	0	0	0	0	1	0
74852	2	0	0	0	2	3
74862	27	43	49	35	82	63
74865	12	10	21	13	57	30
74867	3	4	9	7	28	11
74872	51	56	83	72	183	126
74874	3	4	4	4	28	38
74876	14	11	14	8	38	21
74881	0	1	1	0	6	4
74884	281	380	391	328	787	664
74886	476	593	663	483	1220	1071
74887	0	0	0	0	0	0
74890	33	58	33	52	166	124
74892	388	528	778	524	1755	1384
74895	0	0	0	0	0	0
74896	27	52	55	83	141	131
74909	360	426	530	408	1071	712
74912	2	1	0	0	2	1
74916	14	14	11	11	45	21
74918	384	501	593	455	1331	980
74919	0	0	0	0	0	0
74922	92	111	107	80	203	179
74923	478	470	574	430	980	853
74925	37	31	58	28	91	71
74934	36	26	28	36	83	60
74939	33	18	27	23	51	52
74968	758	1173	1748	1101	3273	2176
74971	15	24	14	7	21	28
74991	1	0	1	0	3	0
74994	139	151	232	133	370	300
74997	1	0	0	0	0	2
75000	56	79	95	68	180	146
75002	0	0	0	0	0	0
75010	3	8	12	9	32	21
75012	253	293	326	275	815	634
75023	0	3	2	2	3	5
75027	0	0	0	0	0	0
75028	12	13	17	19	32	29
75031	0	0	0	0	2	0
75033	212	261	330	222	604	500
75040	79	92	88	81	206	189
75042	1	2	1	0	1	0
75044	0	0	0	0	1	0
75054	90	89	108	94	239	169
75070	1	2	1	3	3	3
75090	0	0	0	0	0	0
75122	1	2	8	3	7	2
75166	0	0	0	0	0	0
75209	0	0	0	0	0	0
75217	0	2	2	1	4	0
75224	49	124	137	76	153	103
75225	2	8	3	6	16	19
75227	109	125	145	135	333	281
75229	34	73	52	59	123	98
75232	0	0	0	2	2	1
75254	84	112	153	89	260	246
75256	11	16	23	14	47	48
75265	1	0	1	0	2	0
75266	7	17	20	25	43	36
75267	0	1	1	1	2	0
75270	82	37	65	74	206	174
75271	21	22	28	24	45	22
75272	2	0	0	1	2	2
75273	89	134	116	109	256	197
75277	0	2	4	5	1	2
75284	61	105	132	73	222	199
75286	0	0	0	0	2	0
75289	61	65	76	67	134	128
75296	6	5	5	2	13	12
75297	1	0	0	0	0	0
75302	3	5	1	5	10	5
75304	0	0	0	1	0	0
75307	0	1	1	1	3	0
75316	15	17	15	14	45	43
75324	6	14	15	16	43	29
75327	70	116	139	105	278	210
75330	1	3	4	1	5	4
75334	175	169	201	215	510	349
75370	0	0	0	0	0	0
75376	546	618	766	519	1548	1096
75384	0	0	0	0	0	0
75389	22	40	34	46	62	53
75402	0	0	1	0	0	0
75408	2	0	0	2	5	4
75410	6	16	15	16	19	23
75415	843	1043	1105	864	2197	1965
75419	129	141	152	154	319	273
75420	0	0	0	0	1	0
75427	2	1	3	0	8	4
75437	20	30	36	45	72	63
75467	212	257	276	242	633	467
75470	251	221	345	231	731	509
75478	620	663	776	559	1277	1201
75486	112	117	142	141	300	249
75502	10	4	12	9	16	11
75510	1	1	0	0	0	2
75511	61	62	85	62	181	126
75514	68	94	83	79	177	175
75524	0	0	0	0	0	0
75528	291	408	461	379	1004	797
75553	1	1	2	1	3	0
75555	7	3	2	3	4	8
75570	1	0	1	0	1	1
75571	0	0	0	0	0	0
75573	0	0	2	0	1	0
75576	1	1	4	2	4	4
75586	0	1	2	0	0	2
75590	876	1191	1023	908	2102	1956
75592	94	97	116	75	128	145
75593	24	42	35	22	72	38
75595	98	107	150	85	225	203
75596	0	0	0	2	0	1
75600	24	29	40	37	89	48
75602	87	182	154	136	408	252
75610	0	0	0	1	0	0
75611	1	0	2	0	1	0
75704	79	107	113	76	234	186
75705	107	172	147	136	330	255
75706	166	198	212	186	552	426
75707	46	16	8	43	60	58
76006	0	0	0	0	0	0
76009	0	1	0	0	2	0
76052	1	3	2	2	0	0
76060	0	0	0	0	0	0
76063	0	1	0	0	0	0
76064	0	1	0	1	0	0
76065	0	0	0	0	1	0
76067	0	0	0	0	0	0
76117	1	0	0	0	0	1
76121	0	0	0	0	0	0
76123	0	0	0	1	0	0
76143	0	0	0	1	0	0
76144	0	2	0	2	4	2
76145	0	0	0	0	0	0
76147	0	0	0	0	1	0
76163	0	0	0	0	0	0
76219	0	1	0	0	0	1
76236	223	347	481	311	881	649
76241	0	0	0	1	0	0
76255	0	1	0	0	0	0
76269	5	8	10	9	21	14
76270	0	1	2	2	2	1
76271	2	3	2	1	4	2
76272	0	0	0	0	0	0
76313	2	0	0	0	0	0
76315	0	3	3	0	3	3
76316	0	0	1	0	0	0
76335	0	0	0	0	1	1
76338	0	0	0	0	2	1
76372	10	27	35	13	63	32
76376	1	0	1	0	0	0
76379	0	0	0	0	0	0
76396	1	0	0	0	0	0
76430	0	0	0	0	0	1
76431	83	83	86	64	152	148
76432	625	824	904	777	2076	1601
76433	1	0	3	1	1	1
76434	1	3	6	3	6	6
76435	52	79	58	59	134	99
76438	3	0	2	0	0	0
76439	317	651	478	429	1021	841
76441	9	4	3	4	12	6
76444	2	2	0	1	5	3
76450	0	0	0	0	0	0
76454	0	0	0	0	0	1
76456	0	0	1	0	3	0
76459	0	0	0	1	0	0
76460	2	0	0	0	1	1
77001	0	0	1	0	1	0
77025	1	2	0	1	2	2
77107	0	0	0	0	0	1
77113	0	0	1	0	0	1
77191	3	8	8	6	20	10
77192	2	5	7	4	4	0
77212	3	4	4	5	17	8
77221	0	0	1	0	0	0
77239	0	1	1	0	0	0
77323	0	0	0	0	0	1
77345	2	0	0	0	0	1
77450	502	716	814	594	1351	1153
77457	0	4	2	0	4	1
77493	2	6	2	1	7	2
77506	0	0	1	0	1	1
77549	3	1	3	0	8	4
77563	2	2	2	2	0	1
77571	0	0	0	0	0	0
77604	2	0	0	0	1	1
77614	1	5	5	0	2	0
77625	1	2	2	0	2	4
77698	4	5	1	4	4	8
77704	2	3	6	0	6	2
77709	2	2	6	2	8	2
77711	1	2	1	3	0	3
77714	0	0	0	1	3	0
77734	0	0	2	2	3	0
77737	2	3	3	2	9	6
77756	1	0	0	0	0	0
77767	0	0	0	0	0	0
77797	0	2	7	3	8	4
77851	0	0	0	0	0	0
77921	0	0	0	0	0	0
77925	0	1	1	1	1	2
77962	1	0	1	1	5	1
77980	0	0	0	0	1	0
77991	1	0	0	0	0	0
77998	0	0	1	1	0	2
78026	0	0	0	0	0	0
78057	0	0	0	0	0	0
78122	0	0	1	0	2	1
78137	184	183	209	182	488	396
78144	0	2	3	1	3	4
78153	87	112	127	108	280	222
78157	3	3	2	1	4	7
78161	28	33	50	33	75	79
78173	38	36	52	47	94	70
78179	1	0	2	0	1	0
78182	1	0	0	0	0	0
78185	72	66	82	69	167	132
78190	1	2	0	1	1	2
78201	53	50	45	44	116	96
78202	108	160	146	132	412	300
78234	91	167	177	148	263	207
78235	126	147	152	133	315	239
78247	7	5	7	3	9	11
78252	0	0	0	0	0	0
78302	1	8	4	3	15	8
78307	1058	1218	1637	1076	2956	2041
78317	64	86	92	65	174	178
78348	125	175	177	158	422	309
78349	18	40	27	33	122	105
78350	44	61	77	54	140	89
78365	1	4	0	1	2	0
78427	43	47	52	61	138	89
78429	535	807	937	658	1748	1348
78435	38	31	54	21	82	71
78439	7	5	4	4	20	17
78440	287	301	329	317	792	680
78441	293	297	387	281	666	613
78442	1	2	5	1	5	1
78444	3	2	3	2	8	6
78451	12	28	27	25	56	44
78452	0	0	0	1	0	0
78453	83	158	130	91	324	250
78484	298	334	396	279	645	506
78485	29	42	52	41	90	80
78486	6	5	7	6	15	15
78490	82	113	110	91	223	195
78491	0	0	0	0	0	0
78502	0	1	0	0	0	1
78515	68	78	117	76	199	159
78517	544	671	792	534	1274	1193
78518	0	0	0	0	0	0
78521	0	0	1	0	4	2
78532	360	582	527	404	1095	944
78552	30	31	35	29	67	40
78554	0	0	1	2	2	2
78566	375	547	565	470	1225	952
78570	169	211	231	187	547	437
78577	0	0	1	0	1	0
78578	930	1314	1491	1253	3260	2455
78580	35	30	45	22	83	69
78584	85	97	125	79	216	181
78588	5	6	10	8	19	14
78591	728	973	988	832	2511	2162
78597	1	0	0	0	0	0
78599	0	0	0	0	0	0
78600	0	0	1	1	0	1
78605	0	1	0	0	0	0
78607	10	21	20	25	48	34
78611	0	0	0	1	0	0
78612	51	43	59	43	127	87
78619	104	207	220	142	408	304
78622	723	1002	1175	957	2617	1826
78627	5	2	4	5	5	9
78630	0	0	0	0	1	0
78639	0	0	0	1	1	3
78640	12	17	18	5	23	14
78650	0	0	0	0	0	0
78651	22	27	41	29	76	47
78652	648	798	842	745	1902	1448
78653	3	7	1	1	13	8
78656	290	415	431	291	870	667
78670	202	271	299	218	553	485
78671	468	547	659	510	1289	1049
78676	418	556	505	483	1037	898
78681	187	212	266	200	541	432
78684	48	41	62	38	112	86
78695	76	123	113	99	242	149
